ID,subscribed
5798,0.036853338017309174
3233,0.12349323382846496
5758,0.05460076889763973
6026,0.0509334136761
2048,0.22436115750779376
5414,0.04562028730684279
6601,0.030517890661962598
784,0.07544813980041742
5577,0.15589093744827032
3232,0.08444474516986486
4732,0.04013318778262811
3576,0.08909658109077827
5270,0.02942691700303271
8181,0.040942900491973404
8125,0.04874159929431736
8233,0.022832545816952383
7115,0.04622040525238045
1416,0.03591635426644045
6986,0.06085548778486181
3028,0.030734741891632215
1117,0.0399425184001027
7162,0.02093170010396272
3009,0.2718483706825415
2751,0.014245953058741686
7478,0.0465830116543679
3110,0.035206603756537905
7310,0.038530011162289504
6181,0.1837760518614257
3410,0.10011808779040211
892,0.02591517108960463
6632,0.009869063917160206
6474,0.05813633040724866
6586,0.04609639353362694
7631,0.03451352197889318
242,0.05244218985555746
533,0.3407140585518829
7542,0.11029862430707854
6805,0.07467117731996234
2384,0.04972434295273966
459,0.18007756602736302
3531,0.3175451289453047
909,0.07527386596176751
7901,0.035152700573630936
5905,0.03199450411002214
6426,0.0344323416008043
5886,0.027403249001233008
5180,0.04729564354417891
4527,0.04084728645771643
4393,0.06488456672198059
3746,0.029813263358998386
8047,0.08969607982962427
1070,0.0777627289848481
2529,0.021356266780591444
2227,0.5790203544240582
6071,0.06039743500090553
4677,0.0372806359595782
7505,0.5244432589126936
4379,0.08394273153941237
2452,0.04308893771408781
7260,0.05402354373096332
519,0.06041348391726441
577,0.06614092531507894
4609,0.03861116507761584
314,0.08549549852371265
15,0.09297918283717149
6066,0.0572468258522293
2505,0.11145832629781396
869,0.03983645243273173
83,0.03722171777805014
6006,0.08045614902145679
3525,0.10192379598027597
2829,0.03279211301195521
3799,0.3568936526626393
2499,0.0654556851212944
5029,0.0846072443535797
2838,0.07069568168096706
162,0.47471129764900066
4804,0.04671329784986519
676,0.40341153908509353
6834,0.03581030557477495
2517,0.08195280731627033
6968,0.6046842260271132
3941,0.030518670007903134
4005,0.10493735969845637
4000,0.026253215006034468
5069,0.05981902703002186
7976,0.037475737274702506
3044,0.07385554787712631
7414,0.05521339366157131
5034,0.08969146148862663
3644,0.46842112706964417
2687,0.08006051648105375
6574,0.08079265490960208
4912,0.07886577225231672
4507,0.2502257589532201
214,0.044880863878863225
6153,0.2885464183816135
5802,0.04150614727888704
6775,0.049925327066713564
5846,0.026885877121424546
7096,0.04019104685836436
8175,0.033953043827502576
2896,0.26367555157971617
993,0.06368253613175257
1763,0.4461172789000815
8009,0.01932156710865975
6558,0.1606497135401676
1636,0.06848234255145373
7421,0.12232318808398121
5850,0.036910592105918794
2720,0.02821988889745963
1350,0.02111050924650315
7221,0.07025682335184281
3018,0.03123963539936715
6780,0.06067343181576265
6045,0.08848498636677953
1568,0.028913435092637406
5935,0.05964123979715961
3163,0.02449484260020239
926,0.23359169999592244
5671,0.07515546313157659
6166,0.3157825705935915
4268,0.028182293605653292
717,0.027364586308867435
1818,0.06854105792193985
2343,0.06534583728252757
5568,0.03400532386123171
7966,0.2122259544750189
7745,0.023657653289820595
3134,0.026427577249149767
3887,0.04035771358689062
6704,0.06758624319420194
1873,0.4074996118231413
6985,0.05728139070528687
1032,0.05893531202335595
1757,0.23011724496854605
7878,0.03774487194959192
6277,0.09360847959666384
6296,0.07733084656275668
5051,0.05650082608354237
489,0.046535226780728
1204,0.045971080744759876
1191,0.04811599936542675
605,0.043466912923566976
4560,0.4994194665643263
3073,0.07030721495384604
7805,0.03598999989760967
5718,0.029445760972930543
1198,0.04560442960076818
3397,0.11639574171756142
1015,0.11804319874026807
6745,0.0404588570666213
7059,0.03809559522431769
1051,0.016098743849469806
5146,0.09176628053596889
1272,0.1811928180463031
1261,0.7955483608528788
2577,0.042547705203402814
6605,0.2184532935162491
7610,0.06362380934023006
8219,0.07182798476565683
992,0.06282684591594614
7062,0.022545256244499164
4743,0.045096032445966244
6179,0.10486476610875729
6,0.04411476597044405
4553,0.24588421099828256
4537,0.0474905013421963
5650,0.03114917091538521
2017,0.051838023285715316
2684,0.055946594293852965
2629,0.02679862628068417
6717,0.032605843292584986
3313,0.09139100581541017
4052,0.10702800833915176
2595,0.047508697228933125
4431,0.11580384267859062
5132,0.05019943499326259
482,0.08703513491818253
6827,0.07334734170571663
2869,0.48085258174899276
7180,0.3043335548913375
3684,0.1383726860674482
5708,0.6084964384423963
1335,0.05899805546571441
3638,0.049609192144846694
6820,0.04118394888952145
7292,0.08183384348872
3612,0.033940546961913495
3934,0.785773025255215
5877,0.46294067293089686
4357,0.11534831521337024
2900,0.30957517181477157
60,0.06600322624643411
520,0.03431395593279233
7181,0.06240831858133306
3677,0.052549636860875375
8092,0.10106981918704172
4288,0.08878055396946422
197,0.024875229745843247
3059,0.06826142826694814
4924,0.42611179218250433
3112,0.06221056872345521
383,0.05372199359864114
3283,0.12631638237081766
529,0.03455247041964966
6338,0.03429199639124634
2235,0.03865841266996348
410,0.02267056500030313
6961,0.023530515025487794
6702,0.051183266183300165
2502,0.7041118218354936
1911,0.15911232306012632
6617,0.3848519339882505
6035,0.02597050045985278
3185,0.20831614361066808
1735,0.03261786712285522
5294,0.08503942773880387
8030,0.029406365120116722
4016,0.025467140822351506
3898,0.051921578421495675
1243,0.3195655506532374
4855,0.10694922253296578
7491,0.04456148176807635
1096,0.09945611063802565
3311,0.3609705128009677
4971,0.4633072597716426
5721,0.046091786726629225
2255,0.04450953185718262
8108,0.18561656296291676
3643,0.08046944469347941
6975,0.04010240169309891
186,0.050500549712134066
4595,0.04191509151480658
2514,0.8053150393030414
4413,0.5705963851391813
4119,0.042513486316038296
1927,0.06911460405017499
1472,0.0454184682038708
433,0.12561612090796276
2766,0.062223991656378035
2008,0.03386911107650974
5052,0.1431751216801094
5580,0.04065744358404035
4170,0.053607227955224906
1279,0.7179679746249538
2925,0.016619086705813114
5105,0.021890876314137643
5330,0.05794975179300161
1859,0.37467228168327227
6504,0.0311766754077927
3502,0.0628464299226733
5635,0.0658081793694167
726,0.16099326673860967
4096,0.10765948708568607
3645,0.03716301863584373
6916,0.05738582805901424
6164,0.5423471388667159
22,0.03965666720574097
4256,0.05834161131154353
6199,0.05147877524672144
5238,0.03301145150294057
8203,0.07153300823883268
6956,0.039437010874668686
930,0.12332590935526937
5196,0.04289251522957284
211,0.12424108542373254
6251,0.035117430427407115
3314,0.17817267512488102
3366,0.04930260262440717
3838,0.035398147910158925
5771,0.06254113467381489
3065,0.1571258585537679
171,0.07608178120258897
1533,0.24492505796267344
3697,0.1078564966592502
7787,0.7475011546624659
1003,0.05331083481818675
3727,0.22678287671602104
8155,0.04521559566363946
5049,0.02262108198790462
2153,0.03697181156520209
860,0.10490953414371286
962,0.05408145044584431
2995,0.12622034170956728
463,0.05522479580883996
2786,0.14106550871565315
886,0.042766813697618145
1916,0.18540627698128437
3549,0.047047145351465584
3131,0.023737438291207596
1150,0.16256747794261722
3172,0.031475060736909304
2675,0.027916162938498582
2335,0.05668199344278209
4687,0.026694861280269516
1363,0.4000502261929313
5115,0.06999537114627863
1659,0.033024690633117464
3213,0.051487042212350544
5119,0.10210334694452704
1794,0.0413168119855095
4853,0.24017495860937055
7237,0.053690227225216394
3157,0.02786124780429889
6132,0.15570648091322356
528,0.09970886013932902
3989,0.04183349508912915
8102,0.03529992201279915
4255,0.05252007070391519
633,0.0801898584897838
4059,0.027542620041282835
8237,0.09590226511219901
7729,0.06466210098528483
6624,0.07183932567961097
5565,0.09973335765926034
3884,0.015956117612925053
4325,0.027158491589018983
6988,0.1963073233547862
1196,0.3587168275808182
2413,0.06804518240592376
6068,0.028794189795324724
7622,0.05111286353736358
4015,0.041577262577577365
585,0.6205814246836393
5588,0.3183024590213605
130,0.061198865720102476
1076,0.07753266886212633
5298,0.036873617574531614
6223,0.04216453548136936
6551,0.10624709570463009
2921,0.19577700123230785
4720,0.12146805336674081
1514,0.10736939147673373
4779,0.02668286219224597
3545,0.03546953594751804
798,0.02526551522051119
1715,0.03547212518320597
4038,0.053703468462046114
7311,0.07612383404489563
4482,0.0300086348809239
5435,0.09681412945329385
7279,0.04371075022662366
4770,0.03696540473459026
4763,0.05951373292297742
7098,0.02401412668820834
3973,0.3670306539185802
3151,0.14766051871572186
127,0.045791264338051
4638,0.05790513406489159
7333,0.05636266760872836
1549,0.21550457048158886
4084,0.03746258923610108
906,0.05119017453067687
2637,0.055145264061184744
2700,0.07628085687430897
4359,0.06675167406818491
3348,0.11364603792388075
2194,0.04955880412129856
7284,0.05667264839087356
2013,0.06385158287340305
7385,0.05453027083745207
1929,0.026246104351577995
1387,0.3970869782058883
4247,0.8032743784229277
613,0.05331031568201999
2430,0.04983618911165839
7396,0.3985475828868641
6187,0.38416948698440323
5215,0.048684578203856556
4761,0.03284971620189535
4216,0.023334496159084048
5001,0.06587272910615985
7381,0.023532675661681282
1662,0.0477175849297034
6568,0.04637051867181729
2946,0.08093541732199826
7494,0.029188878830439885
2306,0.0481704969003156
3938,0.032769121226131806
5453,0.035863462137565444
7300,0.04423258853941643
85,0.04153929809768741
1510,0.04864190939372727
1209,0.08585651551109477
2472,0.07235424899260032
1306,0.13882507852838893
6940,0.037120514374981636
2117,0.07251958564790605
4495,0.03731924365127782
7217,0.06016620975929372
7879,0.5312698563164204
188,0.05344950845745667
4767,0.07207333166244902
1022,0.4085996730036542
6059,0.0501855705912709
2309,0.033764988036612806
341,0.11480364541980005
1787,0.033928662443226294
4662,0.04676726145014432
4930,0.2625077511706769
4240,0.02113014986786251
4635,0.02736469480473272
1878,0.03150036624882549
5396,0.06866882749131437
1493,0.09532508864277672
2133,0.07520777783186257
4311,0.05253203587524415
1548,0.058083721430424215
6501,0.031819015310981254
5967,0.05117159230690217
3439,0.03229676887551216
6671,0.08095678505528237
1042,0.3461832207934314
1971,0.08338580843085983
8196,0.03866316670276994
1907,0.04395593441365945
7289,0.057731557129277584
4525,0.3080359516114827
6997,0.044056911863574494
8195,0.05457872939999334
2470,0.2696702114944386
6543,0.045531407563105836
100,0.34359196724521573
3725,0.09316286292441868
3420,0.039951084563572964
5999,0.07843444897263623
4601,0.06027710228893436
297,0.08963988144065552
5367,0.03184215445470849
3927,0.05808872407431764
498,0.06863640377816782
330,0.03435529182421979
6116,0.04351663210596383
7703,0.33142333333064367
1286,0.030530110027942856
2049,0.03204399608665381
380,0.05705946101770959
7477,0.12585145927403152
1822,0.23600862269211983
6873,0.03139475988847692
7434,0.03982600950745442
6441,0.03187324697430276
240,0.033388306749725025
2599,0.07396707420771
5740,0.037806255982263774
7529,0.06696387971967407
1555,0.04316526182998107
7413,0.043861601081629766
2480,0.22494223670830737
4262,0.08918983898085986
7152,0.04140442188882013
6171,0.05324521324787191
2492,0.03604470382514471
3325,0.08679660992026932
257,0.05464458101370139
611,0.05049855292893622
7213,0.0393065859481873
4472,0.26729175184713194
3983,0.06044633743604749
2102,0.05899273662726695
80,0.03306849755152355
4227,0.05983237548468827
6126,0.035937195935715115
1106,0.04271984597954086
2307,0.04114273297088296
7958,0.06905052769196533
3552,0.06425714070132874
455,0.05697107886802445
7231,0.06906794611954202
3007,0.0358759603827139
4748,0.05039382615405102
7218,0.06785440458514239
7983,0.027982684947363914
352,0.11133080646834663
3609,0.03000295211723071
5122,0.09594542192049231
7734,0.034701200284525134
4711,0.19212524295481637
3229,0.06755295684440354
7328,0.04089372945925067
7871,0.42111980914800906
5204,0.026122192344643278
887,0.038018704935419055
6782,0.024568284935661794
6087,0.028509010735802854
4947,0.06151420310548072
5978,0.15743623820262026
7927,0.08936481918276863
3338,0.02163190475846153
4789,0.061844496119695336
132,0.5090584231785437
7058,0.05160712417154374
801,0.17308346367821154
609,0.02215619961065662
3691,0.041670160930121214
3079,0.07132289678289226
7493,0.42198290606819094
2543,0.8082666591736136
6282,0.023376081491748565
1438,0.05650248381493955
5972,0.0644115813409054
4812,0.40364627650934237
809,0.08211697399505649
3985,0.18687866797481184
3949,0.07508978097813708
7954,0.05395409035960662
8080,0.039133506310322225
831,0.07209143500620467
8236,0.1123470455430533
4299,0.07707011334567847
402,0.04467560726908604
3464,0.04624486198541735
2422,0.04322439253668164
3219,0.019865006082753357
665,0.2626180795713044
5011,0.0676572322914145
2701,0.06744440748591066
7658,0.03998717630934247
4279,0.09866699525667763
3152,0.03849471160104213
3270,0.05396349676595446
6548,0.08051255233575097
6778,0.03727797465624668
5989,0.07867153457689208
7198,0.37390136103554705
1498,0.04316043893983657
1437,0.5710668191762387
901,0.0443656479349464
6227,0.03265027437063995
4010,0.07269111476049635
5882,0.06822273812493533
5735,0.03757570711624322
9,0.03550157327600192
2834,0.053486615190433726
1560,0.06526980965870724
4674,0.07401907499752586
6902,0.04134499864922953
2673,0.02328693590330345
3953,0.2118243768035154
1658,0.11598546728435177
7939,0.04721844349367561
2927,0.03886142729059695
2918,0.0733478267611377
4785,0.025597269243577157
4181,0.0447852254062976
7687,0.06599660021492573
6874,0.07453109916526669
3759,0.31824879110524257
5680,0.06412432865797811
1083,0.052062296731544964
2083,0.6599659250911193
1778,0.09581108934144558
2130,0.40098113937642055
1780,0.04440017585338406
6520,0.04116260057002979
6752,0.059354163783315414
7386,0.3048331354651105
4664,0.0949197487449845
2959,0.17289432725270518
1581,0.058140935953018384
5363,0.07765360820174452
5946,0.04601722285137731
4344,0.05372117340013042
2679,0.088518484163169
5834,0.03479307366598125
1680,0.061684983705694134
3680,0.13907619620049919
2027,0.04175071506958905
2744,0.02883826511715182
3132,0.05413365620227904
2939,0.33782409784535633
2073,0.28836548352300584
2260,0.0589325509205627
7224,0.027663268956551957
3986,0.04290051976841082
8103,0.03228753830570607
4568,0.06468181509810564
3434,0.08098550826739738
3568,0.16025217186980312
5262,0.06483550011038038
5842,0.038516405848548575
870,0.045605799417392685
1717,0.0372389116558984
4958,0.03949651503672573
3751,0.08021896662492753
2777,0.021591803203319763
2909,0.02674562681221917
4007,0.055842952740527224
3343,0.04192296677607056
3678,0.035405610478224436
7077,0.043031451433388435
5264,0.04914267962587179
3599,0.14768079388310187
3524,0.2321368880971137
94,0.0447722398738629
7369,0.025198952470771842
4384,0.04621080148686934
6811,0.04007003177730128
4083,0.036730979038105856
6390,0.040230510415957675
5646,0.12165301235307653
1754,0.10566919874773048
2042,0.6111422970995866
5776,0.06435885840489075
5628,0.034951852346931545
7358,0.03260425059927471
2816,0.07766535696873814
8224,0.077604638332624
7191,0.08180718855427155
1382,0.041649502037460345
2568,0.034812875672256244
4704,0.08223742880271845
7986,0.0486466481501921
6577,0.045747101845472773
914,0.10100218172105989
2192,0.04851621475076965
8101,0.05168952784418284
6711,0.029190518914311698
1450,0.07941831932410409
7544,0.04475982945430522
5862,0.049348707174268945
2628,0.12091590175669037
4328,0.02109980025223431
8012,0.2513956385534118
1145,0.02503277148129531
1972,0.026952266675787782
619,0.3580338753491293
4640,0.02166239368334438
1429,0.07287465214242334
5743,0.04147190573934979
449,0.18485237897144144
1195,0.22414041114133879
846,0.05373151059590516
7452,0.07522677293080922
6131,0.220816950230456
4616,0.07560009209682982
445,0.041926879014155066
5240,0.2888388640789343
7724,0.04408814053801075
6134,0.07591808753049678
4862,0.10154387480595062
8216,0.18326497757054877
5516,0.04403824099217652
6312,0.06718475694110572
928,0.06573386575519127
5538,0.21295780819898816
4312,0.11703244234830555
1264,0.5315450636649218
7599,0.06322781380709033
1495,0.027885050355790832
2043,0.014016258753022964
4360,0.058134392219002365
7750,0.628751439789294
1002,0.03957464282070969
3433,0.07311135763529376
4960,0.231071806811692
3308,0.07078872056384626
4946,0.044388630253249295
7090,0.07061331094839499
660,0.04344700955326135
7121,0.03728880888718872
2847,0.8357584131497047
5255,0.03692836823828615
477,0.09153604075491469
1634,0.028334055509399818
553,0.026476720229982695
7461,0.05207482237293406
6634,0.024992141576061607
610,0.29961513048512045
4582,0.027292627028539403
1588,0.020315510157201646
2530,0.13310845024967355
2399,0.027632816741116274
6693,0.05214573306119446
5813,0.0364009143377914
6841,0.03829518215037365
6246,0.03382155055196061
970,0.030426262668682442
2778,0.023366588548536207
156,0.024698483716940237
7035,0.05678033198614817
7862,0.6408986870236261
4073,0.10757399853365014
1817,0.09840463191113773
7322,0.05633062664747334
6309,0.06024255908781028
7820,0.03421570056990519
2797,0.019196096897084916
2650,0.07102177693114732
7759,0.03101028310550342
4080,0.07620505986378641
738,0.4709444148526822
7024,0.021631951295733587
1160,0.07781472921244839
6140,0.15507359023605954
7946,0.07612079465116824
2549,0.04912331440825007
8221,0.04497891423470079
435,0.05988833262199976
4188,0.06051824612435269
4343,0.2811123031816076
1663,0.05542970817193756
2704,0.05982081686933055
2889,0.05345662731790604
6192,0.033789288114977216
2427,0.05148048024486877
1395,0.2905350957756881
437,0.20252207299391473
4519,0.06241686442092802
3635,0.05269017616276295
4787,0.003952075574635454
2328,0.16180322322493645
643,0.032830932958033895
8024,0.060711503965330656
2481,0.6068671656498122
1802,0.04347120315707892
6770,0.044231501492020146
7496,0.025273167650759105
5073,0.03715045064889781
2257,0.03134842447637801
5642,0.07058261835234203
4072,0.10094604726440831
4528,0.08446050371427768
4102,0.2619120016702392
4642,0.05778435641083117
2570,0.027391954616249745
4408,0.07056716370820312
7793,0.041011500553736244
1933,0.03654637411682965
3516,0.07855498021166889
4773,0.03142133257536994
757,0.03202368485552787
2272,0.5239330868602189
4538,0.2702592904849979
829,0.06614929357593079
2663,0.0463749285416401
2840,0.06240256080910154
629,0.03347792726951205
1806,0.06277367460844467
941,0.02319270838165061
26,0.03291375017499104
2380,0.05016752316001994
3492,0.03735828752534685
2036,0.05720259191477918
6730,0.05547564170926621
4591,0.1048613656793762
1665,0.08978987907256035
1575,0.08236526886489151
1214,0.47806814506967166
6193,0.04930266656687408
4003,0.53606446227595
3334,0.5488736903064384
3971,0.07458346080538322
1084,0.058082887029129886
1453,0.02972538144369822
2383,0.034482173860764305
6261,0.019449529963857237
4066,0.038718748756810244
4818,0.3215533206305072
1457,0.36455967707774406
2432,0.1085971105812075
3149,0.03827859739917517
6740,0.2155910501063789
6801,0.04761183521134778
2865,0.1011090853748945
1573,0.06646748850234559
450,0.38235566153657774
6274,0.11027851699983636
3401,0.1156982739718174
1036,0.021358108844350458
6057,0.3614344940061358
1614,0.036630987602829033
5190,0.03396962470228998
8170,0.07866762456745054
1974,0.22612925389085003
4772,0.03999465644244988
6629,0.042373865573817
4313,0.04454908764495845
2660,0.07843279478448453
7001,0.03538374423164157
5690,0.0995934932119643
3459,0.026606815980883835
3177,0.052409440615166294
2964,0.04389443889671559
3721,0.03822210574561865
740,0.2114913831484853
7692,0.02487005181959508
2274,0.10464856979576138
574,0.054833826708813774
1719,0.037722072354624436
5973,0.317189382246186
2929,0.05287490422072266
5210,0.032534136089929264
7402,0.09993478586163092
1033,0.21280124108165455
4117,0.05527765065709679
5840,0.03869145472550911
7720,0.019089422679436432
5317,0.03648196570043629
6792,0.06136039115397343
2956,0.07507574715021774
8033,0.07608120244323842
6300,0.05218243295791444
5948,0.045044268507662244
8010,0.4241535960051526
855,0.09318777894458682
104,0.04595815082121911
2157,0.03784106287143013
1547,0.03259065386235027
4831,0.03354348480855845
2540,0.03996087503998898
4757,0.37155805589408425
3487,0.3639148872566007
7390,0.05623913190668736
7995,0.2545182100265679
5854,0.39381456431013534
6366,0.07002555473159784
662,0.20633756435075365
907,0.11168464155136318
7753,0.031151676775310996
5430,0.058689866391737365
6265,0.06639722378374317
1099,0.06614969508359876
4600,0.034169043303795076
5629,0.034896685485646325
6271,0.1558865044201357
7674,0.021891044397221667
3124,0.04740166456298485
6949,0.48646849214259896
4447,0.0347900093909188
298,0.037650653846251055
7586,0.4173716331118557
8176,0.05773002549221536
4584,0.11785192910595416
4762,0.45612501803782707
7582,0.06856719142685275
8076,0.08346434413040055
1944,0.038328442045354884
6463,0.033802964099496124
5491,0.4473032941496491
3688,0.02518469114689929
2420,0.0652179010413802
1065,0.10573745767712733
551,0.059285261900397936
6267,0.05199065952055435
8059,0.050719616324270196
7708,0.04058638783608464
8146,0.04203095835604834
7335,0.06920724988337734
4580,0.029712425390020364
268,0.06565173680485684
3704,0.06045887651903885
4555,0.025100645916430395
3788,0.07864640234835889
2338,0.03848443186171325
2367,0.03590913761156019
